CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINECODE,INSPDATE,ACTION,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,RECORDDATE
41602974,ZUTTO,1,77,HUDSON STREET,10013,2122333287,49,06/8/12 0:00,U,06A,14,,,01:06.2
41602974,ZUTTO,1,77,HUDSON STREET,10013,2122333287,49,11/21/12 0:00,P,02G,18,,,01:06.2
41602974,ZUTTO,1,77,HUDSON STREET,10013,2122333287,49,06/27/13 0:00,P,02G,14,,,01:06.2
41541403,SAPPORO SUSHI RESTAURANT,5,1650,RICHMOND AVENUE,10314,7189836038,49,02/24/11 0:00,P,04L,21,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,09/1/11 0:00,P,99B,22,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/27/12 0:00,F,04H,39,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,11/26/12 0:00,F,02B,29,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,11/26/12 0:00,F,04M,29,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,11/26/12 0:00,F,08A,29,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/4/13 0:00,U,02B,26,B,01/4/13 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/4/13 0:00,U,10A,26,B,01/4/13 0:00,01:06.2
41553012,SAKE JAPANESE RESTAURANT,3,2347,86 STREET,11214,7182656288,49,03/4/11 0:00,D,06D,7,,,01:06.2
41553012,SAKE JAPANESE RESTAURANT,3,2347,86 STREET,11214,7182656288,49,03/4/11 0:00,D,10B,7,,,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,07/5/11 0:00,G,04H,50,,,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,07/5/11 0:00,G,08A,50,,,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,01/26/12 0:00,D,10F,9,A,01/26/12 0:00,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,04/2/13 0:00,F,02B,18,,,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,05/3/13 0:00,U,02G,25,,,01:06.2
41541403,SAPPORO SUSHI RESTAURANT,5,1650,RICHMOND AVENUE,10314,7189836038,49,02/24/11 0:00,P,06F,21,,,01:06.2
41541403,SAPPORO SUSHI RESTAURANT,5,1650,RICHMOND AVENUE,10314,7189836038,49,10/17/11 0:00,P,02B,21,,,01:06.2
41541403,SAPPORO SUSHI RESTAURANT,5,1650,RICHMOND AVENUE,10314,7189836038,49,03/27/13 0:00,G,02B,53,,,01:06.2
41541403,SAPPORO SUSHI RESTAURANT,5,1650,RICHMOND AVENUE,10314,7189836038,49,03/27/13 0:00,G,04L,53,,,01:06.2
41604048,SUSHI TATSU,3,884-886,FULTON STREET,11238,7182303988,49,03/7/12 0:00,D,06C,11,A,03/7/12 0:00,01:06.2
41604048,SUSHI TATSU,3,884-886,FULTON STREET,11238,7182303988,49,02/7/13 0:00,F,09C,32,,,01:06.2
41604048,SUSHI TATSU,3,884-886,FULTON STREET,11238,7182303988,49,02/26/13 0:00,D,06C,12,A,02/26/13 0:00,01:06.2
41554341,SAKURA TOKYO,3,604,NOSTRAND AVENUE                                   ,11216,7187568787,49,03/26/12 0:00,D,09B,13,A,03/26/12 0:00,01:06.2
41554341,SAKURA TOKYO,3,604,NOSTRAND AVENUE                                   ,11216,7187568787,49,03/26/12 0:00,D,10H,13,A,03/26/12 0:00,01:06.2
41553280,Abumi Sushi,1,207,EAST   26 STREET                                  ,10010,2125328788,49,06/21/11 0:00,F,02G,37,C,06/21/11 0:00,01:06.2
41542130,86 GAJUMARU,1,1659,1 AVENUE,10028,2123482878,49,03/2/11 0:00,P,04L,20,,,01:06.2
41542130,86 GAJUMARU,1,1659,1 AVENUE,10028,2123482878,49,08/2/11 0:00,G,02B,72,,,01:06.2
41542130,86 GAJUMARU,1,1659,1 AVENUE,10028,2123482878,49,08/4/11 0:00,W,09C,24,,,01:06.2
41542130,86 GAJUMARU,1,1659,1 AVENUE,10028,2123482878,49,03/6/13 0:00,P,02G,23,,,01:06.2
41624200,WASABI,3,638,MANHATTAN AVENUE,11222,7186099368,49,03/10/12 0:00,P,04L,13,,,01:06.2
41604549,AAA ICHIBAN SUSHI,1,198A,ORCHARD STREET,10002,2123880899,49,12/13/11 0:00,D,10F,11,A,12/13/11 0:00,01:06.2
41604549,AAA ICHIBAN SUSHI,1,198A,ORCHARD STREET,10002,2123880899,49,12/13/12 0:00,P,04M,21,,,01:06.2
41604549,AAA ICHIBAN SUSHI,1,198A,ORCHARD STREET,10002,2123880899,49,07/2/13 0:00,B,,,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/25/11 0:00,P,06E,19,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/25/11 0:00,P,10B,19,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,02/14/11 0:00,D,08A,11,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,03/8/11 0:00,P,04M,14,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,08/17/11 0:00,F,04C,28,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,08/17/11 0:00,F,10F,28,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,10/20/11 0:00,P,04N,19,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,11/16/11 0:00,U,06E,7,B,11/16/11 0:00,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,06/8/12 0:00,F,04E,60,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,06/8/12 0:00,F,06C,60,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,06/8/12 0:00,F,08C,60,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,06/8/12 0:00,F,10B,60,,,01:06.2
41605223,YU SUSHI,1,827,WEST  181 STREET,10033,2127818833,49,08/22/11 0:00,D,10B,13,,,01:06.2
41605223,YU SUSHI,1,827,WEST  181 STREET,10033,2127818833,49,10/2/12 0:00,D,06B,13,A,10/2/12 0:00,01:06.2
41552160,NAGOYA GOURMET,4,25-73,FRANCIS LEWIS BOULEVARD,11358,7182810188,49,08/1/11 0:00,P,04H,20,,,01:06.2
41552160,NAGOYA GOURMET,4,25-73,FRANCIS LEWIS BOULEVARD,11358,7182810188,49,08/1/11 0:00,P,06E,20,,,01:06.2
41552160,NAGOYA GOURMET,4,25-73,FRANCIS LEWIS BOULEVARD,11358,7182810188,49,08/24/11 0:00,U,04C,10,B,08/24/11 0:00,01:06.2
41552160,NAGOYA GOURMET,4,25-73,FRANCIS LEWIS BOULEVARD,11358,7182810188,49,03/1/12 0:00,P,04L,17,,,01:06.2
41552160,NAGOYA GOURMET,4,25-73,FRANCIS LEWIS BOULEVARD,11358,7182810188,49,03/1/12 0:00,P,10D,17,,,01:06.2
41605430,CHUKO,3,552,VANDERBILT AVENUE,11238,7185766701,49,11/16/11 0:00,P,06D,17,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,08/26/11 0:00,F,04H,38,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,12/15/11 0:00,G,10B,39,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,04/3/12 0:00,F,06E,20,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,04/3/12 0:00,F,10F,20,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,09/27/12 0:00,P,03D,13,,,01:06.2
41605604,NOUVELLE ASIAN FUSION/LOUNGE,3,8716,3 AVENUE,11209,7182388250,49,06/1/13 0:00,F,02G,18,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,02/25/11 0:00,U,02G,19,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,07/15/11 0:00,F,02G,28,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,12/14/11 0:00,P,02G,17,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,05/15/12 0:00,F,06D,17,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,12/18/12 0:00,F,06F,23,C,12/18/12 0:00,01:06.2
41605850,AJISEN RAMEN,1,136,WEST   28 STREET,10001,6466380888,49,06/13/12 0:00,U,08C,17,B,06/13/12 0:00,01:06.2
41561941,DO DOMPA,1,71,CLINTON STREET,10002,2125334781,49,02/17/11 0:00,D,,,,,01:06.2
41561941,DO DOMPA,1,71,CLINTON STREET,10002,2125334781,49,01/10/12 0:00,P,05D,22,,,01:06.2
41561941,DO DOMPA,1,71,CLINTON STREET,10002,2125334781,49,02/14/12 0:00,U,10B,18,B,02/14/12 0:00,01:06.2
41561941,DO DOMPA,1,71,CLINTON STREET,10002,2125334781,49,05/14/13 0:00,F,06D,18,,,01:06.2
41606446,FUTIGI,4,164-04,69 AVENUE,11365,7183808878,49,12/1/11 0:00,P,06C,22,,,01:06.2
41606446,FUTIGI,4,164-04,69 AVENUE,11365,7183808878,49,12/1/11 0:00,P,10F,22,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,01/18/11 0:00,P,10F,13,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,08/22/11 0:00,D,10B,11,A,08/22/11 0:00,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,11/27/12 0:00,F,06F,42,,,01:06.2
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,1,6,COLUMBUS CIRCLE,10019,2122290404,49,07/5/11 0:00,D,05D,10,A,07/5/11 0:00,01:06.2
41626454,CHIKURIN,4,97-09,64 AVENUE,11374,7188962900,49,07/26/12 0:00,F,06A,27,C,07/26/12 0:00,01:06.2
41562299,SAKE JAPANESE CUISINE,3,324-328   ,CHURCH AVENUE                                     ,11218,7188515299,49,05/12/11 0:00,D,10A,13,A,05/12/11 0:00,01:06.2
41562299,SAKE JAPANESE CUISINE,3,324-328   ,CHURCH AVENUE                                     ,11218,7188515299,49,05/12/11 0:00,D,10B,13,A,05/12/11 0:00,01:06.2
41562299,SAKE JAPANESE CUISINE,3,324-328   ,CHURCH AVENUE                                     ,11218,7188515299,49,04/26/12 0:00,F,06C,32,,,01:06.2
41553012,SAKE JAPANESE RESTAURANT,3,2347,86 STREET,11214,7182656288,49,11/17/11 0:00,D,10F,11,A,11/17/11 0:00,01:06.2
41545062,MIZUMI,4,231-10,NORTHERN BOULEVARD,11363,7182298686,49,07/2/12 0:00,F,06F,46,,,01:06.2
41545062,MIZUMI,4,231-10,NORTHERN BOULEVARD,11363,7182298686,49,07/2/12 0:00,F,08B,46,,,01:06.2
41545062,MIZUMI,4,231-10,NORTHERN BOULEVARD,11363,7182298686,49,02/22/13 0:00,F,06F,31,,,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,06/29/11 0:00,P,08A,26,,,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,07/14/11 0:00,U,08A,23,B,07/14/11 0:00,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,07/14/11 0:00,U,08B,23,B,07/14/11 0:00,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,12/28/11 0:00,D,06E,13,A,12/28/11 0:00,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,02/6/13 0:00,F,06E,28,,,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,02/28/13 0:00,U,02B,17,B,02/28/13 0:00,01:06.2
41545094,COCORON,1,61,DELANCY STREET,10002,2129255220,49,07/26/13 0:00,P,06F,18,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,03/1/11 0:00,D,06C,5,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,06/17/11 0:00,F,08A,63,,,01:06.2
41553072,ASHIYA V SUSHI,1,937,1 AVENUE,10022,2123082280,49,05/3/13 0:00,U,06E,25,,,01:06.2
41553280,Abumi Sushi,1,207,EAST   26 STREET                                  ,10010,2125328788,49,01/11/11 0:00,D,10F,11,,,01:06.2
41553280,Abumi Sushi,1,207,EAST   26 STREET                                  ,10010,2125328788,49,02/2/12 0:00,P,06D,19,,,01:06.2
41553280,Abumi Sushi,1,207,EAST   26 STREET                                  ,10010,2125328788,49,09/7/12 0:00,P,08A,25,,,01:06.2
41627232,NEW CHOPSTICK,4,91-28,CORONA AVENUE,11373,7186990866,49,01/26/12 0:00,P,10H,19,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,04/7/11 0:00,P,10A,15,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,04/7/11 0:00,P,10B,15,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,05/9/11 0:00,U,06D,14,B,05/9/11 0:00,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,02/24/12 0:00,F,08A,29,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,04/12/12 0:00,G,04H,62,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,04/12/12 0:00,G,06C,62,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,11/15/11 0:00,F,02G,36,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,12/1/11 0:00,F,04H,51,C,12/1/11 0:00,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,12/1/11 0:00,F,08A,51,C,12/1/11 0:00,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,02/9/12 0:00,G,06C,83,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,02/9/12 0:00,G,10B,83,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,02/13/12 0:00,W,04L,10,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,03/26/12 0:00,F,08A,7,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,03/26/12 0:00,F,10D,7,,,01:06.2
41562911,SUSHI AND DELI BOX,1,68,WEST   39 STREET,10018,2128406633,49,08/21/12 0:00,P,06A,5,,,01:06.2
41607908,LONGEVOUSJOY Ramen Sushi Brasserie,3,6610,BAY PARKWAY,11204,9178926068,49,04/5/12 0:00,P,02G,24,,,01:06.2
41607908,LONGEVOUSJOY Ramen Sushi Brasserie,3,6610,BAY PARKWAY,11204,9178926068,49,04/5/12 0:00,P,10H,24,,,01:06.2
41608024,KOBEYAKI,1,293,7 AVENUE                                          ,10001,2122425500,49,10/14/11 0:00,E,05D,28,,,01:06.2
41557632,HANA JAPANESE BISTRO,3,532,NEPTUNE AVENUE,11224,7182668889,49,01/28/11 0:00,D,10F,2,,,01:06.2
41557632,HANA JAPANESE BISTRO,3,532,NEPTUNE AVENUE,11224,7182668889,49,06/14/12 0:00,D,06E,13,A,06/14/12 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,06/20/11 0:00,D,06D,7,A,06/20/11 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,05/2/12 0:00,P,08A,23,,,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,06/11/12 0:00,D,06E,10,A,06/11/12 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,08/26/13 0:00,P,10F,18,,,01:06.2
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,1,6,COLUMBUS CIRCLE,10019,2122290404,49,12/15/11 0:00,P,02G,18,,,01:06.2
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,1,6,COLUMBUS CIRCLE,10019,2122290404,49,12/15/11 0:00,P,06C,18,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,04/12/12 0:00,G,08A,62,,,01:06.2
41545645,MOMOYAMA RESTAURANT,3,1901,EMMONS AVENUE,11235,7187698010,49,09/5/12 0:00,P,06D,27,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/25/11 0:00,P,04K,19,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,02/26/11 0:00,U,08A,27,B,02/26/11 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,09/1/11 0:00,P,04C,22,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,10/4/11 0:00,D,10B,10,A,10/4/11 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/27/12 0:00,F,09B,39,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,02/8/12 0:00,U,02G,18,B,02/8/12 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,02/8/12 0:00,U,04K,18,B,02/8/12 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,06/27/12 0:00,F,06A,30,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,07/10/12 0:00,D,10B,6,A,07/10/12 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,01/4/13 0:00,U,08A,26,B,01/4/13 0:00,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,06/7/13 0:00,P,02B,24,,,01:06.2
41608422,GUZAN JAPANESE CUISINE & BAR,1,1534,3 AVENUE,10028,2128283699,49,08/30/11 0:00,P,06E,16,,,01:06.2
41608422,GUZAN JAPANESE CUISINE & BAR,1,1534,3 AVENUE,10028,2128283699,49,09/28/11 0:00,U,08A,19,B,09/28/11 0:00,01:06.2
41608422,GUZAN JAPANESE CUISINE & BAR,1,1534,3 AVENUE,10028,2128283699,49,04/30/12 0:00,D,06D,12,A,04/30/12 0:00,01:06.2
41608422,GUZAN JAPANESE CUISINE & BAR,1,1534,3 AVENUE,10028,2128283699,49,07/17/13 0:00,F,04N,16,,,01:06.2
41554063,SUN CAFE,1,67,READE STREET,10007,2126083822,49,06/7/13 0:00,P,10B,24,,,01:06.2
41557632,HANA JAPANESE BISTRO,3,532,NEPTUNE AVENUE,11224,7182668889,49,03/3/11 0:00,D,06C,12,A,03/3/11 0:00,01:06.2
41557632,HANA JAPANESE BISTRO,3,532,NEPTUNE AVENUE,11224,7182668889,49,01/20/12 0:00,D,09B,10,A,01/20/12 0:00,01:06.2
41557632,HANA JAPANESE BISTRO,3,532,NEPTUNE AVENUE,11224,7182668889,49,06/20/13 0:00,F,06D,22,,,01:06.2
41609044,HAMACHI SUSHI,1,63A,READE STREET,10007,2123460863,49,10/21/11 0:00,P,06C,24,,,01:06.2
41609044,HAMACHI SUSHI,1,63A,READE STREET,10007,2123460863,49,11/18/11 0:00,U,10F,20,,,01:06.2
41609044,HAMACHI SUSHI,1,63A,READE STREET,10007,2123460863,49,04/9/12 0:00,F,09A,24,,,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,05/31/11 0:00,P,02G,22,,,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,06/20/11 0:00,D,10F,7,A,06/20/11 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,12/14/11 0:00,P,06C,26,,,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,12/27/11 0:00,D,04H,9,A,12/27/11 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,05/2/12 0:00,P,04C,23,,,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,06/11/12 0:00,D,09C,10,A,06/11/12 0:00,01:06.2
41557716,KITARO,1,510,AMSTERDAM AVENUE,10024,2127879008,49,01/31/13 0:00,F,06C,34,,,01:06.2
41628521,KOTOBUKI,1,56,3 AVENUE,10003,2123535088,49,03/22/12 0:00,D,06C,10,,,01:06.2
41628521,KOTOBUKI,1,56,3 AVENUE,10003,2123535088,49,06/11/12 0:00,P,02G,24,,,01:06.2
41628521,KOTOBUKI,1,56,3 AVENUE,10003,2123535088,49,12/11/12 0:00,P,08C,17,,,01:06.2
41628521,KOTOBUKI,1,56,3 AVENUE,10003,2123535088,49,01/23/13 0:00,D,04L,13,A,01/23/13 0:00,01:06.2
41628657,OOTOYA JAPANESE RESTAURANT,1,8,WEST 18 STREET,10011,2122550018,49,01/23/12 0:00,B,,,,,01:06.2
41628657,OOTOYA JAPANESE RESTAURANT,1,8,WEST 18 STREET,10011,2122550018,49,05/20/13 0:00,F,10J,29,,,01:06.2
41564694,KOBE SUSHI,1,1472,YORK AVENUE                                       ,10075,2129888628,49,06/23/11 0:00,U,10F,3,B,06/23/11 0:00,01:06.2
41564694,KOBE SUSHI,1,1472,YORK AVENUE                                       ,10075,2129888628,49,03/29/12 0:00,D,06D,7,A,03/29/12 0:00,01:06.2
41610636,RESOBOX,4,41-26,27 STREET,11101,7187843680,49,11/28/11 0:00,D,10B,4,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,01/18/11 0:00,P,02B,13,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,02/25/11 0:00,U,06F,19,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,08/22/11 0:00,D,02G,11,A,08/22/11 0:00,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,05/15/12 0:00,F,04H,17,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,11/27/12 0:00,F,02G,42,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,11/27/12 0:00,F,06E,42,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,11/27/12 0:00,F,08A,42,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,11/27/12 0:00,F,08B,42,,,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,12/18/12 0:00,F,10F,23,C,12/18/12 0:00,01:06.2
41555644,ABURIYA KINNOSUKE,1,213,EAST   45 STREET,10017,2128675454,49,07/30/13 0:00,B,,,,,01:06.2
41547535,YOSHI MODERN JAPANESE CUISINE,3,5827,AVENUE T,11234,7189688881,49,06/13/11 0:00,G,04M,40,,,01:06.2
41547535,YOSHI MODERN JAPANESE CUISINE,3,5827,AVENUE T,11234,7189688881,49,03/8/12 0:00,U,04N,9,B,03/8/12 0:00,01:06.2
41547568,HAGANE HIBACHI & JAPANESE GRILL,4,161-02,CROSSBAY BOULEVARD,11414,7188358385,49,03/28/12 0:00,P,06E,19,,,01:06.2
41629243,OBENTO DELIGHT & ASIAN FUSION RESTAURANT,1,210,WEST   94 STREET,10025,2122222010,49,01/25/12 0:00,U,02G,24,B,01/25/12 0:00,01:06.2
41547897,EDO SUSHI TERIYAKI NOODLE,1,9,EAST 17 STREET,10003,2129892938,49,05/29/12 0:00,P,06F,19,,,01:06.2
41547897,EDO SUSHI TERIYAKI NOODLE,1,9,EAST 17 STREET,10003,2129892938,49,02/7/13 0:00,F,04D,23,,,01:06.2
41547897,EDO SUSHI TERIYAKI NOODLE,1,9,EAST 17 STREET,10003,2129892938,49,03/4/13 0:00,D,10B,7,A,03/4/13 0:00,01:06.2
41547909,OISHII SUSHI JAPANESE RESTAURANT,4,37-04,DITMARS BOULEVARD,11105,7186260588,49,12/16/11 0:00,F,04L,31,,,01:06.2
41547909,OISHII SUSHI JAPANESE RESTAURANT,4,37-04,DITMARS BOULEVARD,11105,7186260588,49,05/18/13 0:00,D,15L,,,,01:06.2
41547974,SAKURA JAPANESE RESTAURANT,3,346,GRAHAM AVENUE,11211,7182188056,49,02/19/11 0:00,P,10F,14,,,01:06.2
41547974,SAKURA JAPANESE RESTAURANT,3,346,GRAHAM AVENUE,11211,7182188056,49,07/30/11 0:00,P,10F,21,,,01:06.2
41547974,SAKURA JAPANESE RESTAURANT,3,346,GRAHAM AVENUE,11211,7182188056,49,09/13/11 0:00,D,08A,12,A,09/13/11 0:00,01:06.2
41566402,BRUSHSTROKE (30 HUDSON ST),1,162,DUANE STREET,10013,2123741300,49,09/8/11 0:00,D,10F,13,A,09/8/11 0:00,01:06.2
41566402,BRUSHSTROKE (30 HUDSON ST),1,162,DUANE STREET,10013,2123741300,49,02/5/13 0:00,F,06A,34,,,01:06.2
41566402,BRUSHSTROKE (30 HUDSON ST),1,162,DUANE STREET,10013,2123741300,49,02/5/13 0:00,U,15I,,,,01:06.2
41629953,SHINOBI RAMEN,3,53,MORGAN AVENUE                                     ,11237,6463429014,49,03/22/13 0:00,D,02G,9,A,03/22/13 0:00,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,02/14/11 0:00,D,04K,11,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,03/8/11 0:00,P,04K,14,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,08/17/11 0:00,F,06C,28,,,01:06.2
41560782,GINZA,3,296,5 AVENUE,11215,7183691021,49,09/9/11 0:00,W,10F,13,,,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,03/11/11 0:00,F,05H,39,,,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,03/29/11 0:00,U,02B,26,B,03/29/11 0:00,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,01/11/12 0:00,P,06C,25,,,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,08/8/12 0:00,F,04N,35,,,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,08/8/12 0:00,F,08C,35,,,01:06.2
41566710,BLUE GINGER,1,106,8 AVENUE,10011,2123520911,49,08/8/12 0:00,F,10B,35,,,01:06.2
