"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINECODE","INSPDATE","ACTION","VIOLCODE","SCORE","CURRENTGRADE","GRADEDATE","RECORDDATE"
"40374277","MOLLY WEE PUB","1","402","8 AVENUE","10001","2129672627","03","2013-08-20 00:00:00","D","10B","13","A","2013-08-20 00:00:00","2013-09-13 01:01:06.177000000"
"40374325","LA MEDITERRANEE RESTAURANT","1","947","2 AVENUE","10022","2127554155","35","2013-04-04 00:00:00","D","04M","12","A","2013-04-04 00:00:00","2013-09-13 01:01:06.177000000"
"40369775","THE CUPPING ROOM","1","359","WEST BROADWAY","10013","2129252898","03","2012-10-04 00:00:00","D","02G","12","A","2012-10-04 00:00:00","2013-09-13 01:01:06.177000000"
"40368223","OYSTER BAR","1","NKA       ","GRAND CENTRAL TERMINAL                            ","10017","2124906650","72","2013-07-29 00:00:00","D","08A","11","A","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40368271","CHERRY TAVERN","1","441","EAST 6 STREET","10009","2127771448","03","2013-03-14 00:00:00","D","08A","13","A","2013-03-14 00:00:00","2013-09-13 01:01:06.177000000"
"40368313","RED FLAME DINER","1","67","WEST   44 STREET","10036","2128693965","03","2013-05-13 00:00:00","D","09C","6","A","2013-05-13 00:00:00","2013-09-13 01:01:06.177000000"
"40368313","RED FLAME DINER","1","67","WEST   44 STREET","10036","2128693965","03","2013-05-13 00:00:00","D","10F","6","A","2013-05-13 00:00:00","2013-09-13 01:01:06.177000000"
"40368338","BRADY'S BAR","1","1583","2 AVENUE","10028","2128616070","03","2013-03-01 00:00:00","D","08A","13","A","2013-03-01 00:00:00","2013-09-13 01:01:06.177000000"
"40368374","JIMMY'S CORNER","1","140","WEST 44 STREET","10036","2122219510","03","2013-06-11 00:00:00","D","10A","5","A","2013-06-11 00:00:00","2013-09-13 01:01:06.177000000"
"40368374","JIMMY'S CORNER","1","140","WEST 44 STREET","10036","2122219510","03","2013-06-11 00:00:00","D","10B","5","A","2013-06-11 00:00:00","2013-09-13 01:01:06.177000000"
"40368370","BENJAMIN","1","603","2 AVENUE","10016","2128890750","03","2013-02-07 00:00:00","U","04L","17","B","2013-02-07 00:00:00","2013-09-13 01:01:06.177000000"
"40368514","THE BACK FENCE","1","155","BLEECKER STREET","10012","2124759221","03","2013-04-16 00:00:00","U","04H","12","A","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40377385","NAPOLI PIZZA","4","164-02","69 AVENUE","11365","7183801185","48","2013-06-13 00:00:00","D","10F","13","A","2013-06-13 00:00:00","2013-09-13 01:01:06.177000000"
"40377506","VESUVIO RESTAURANT & PIZZ","3","7303      ","3 AVENUE                                          ","11209","7187450222","63","2013-01-19 00:00:00","D","08B","12","A","2013-01-19 00:00:00","2013-09-13 01:01:06.177000000"
"40377630","JOHNS CAFE & RESTURANT","1","823       ","SECOND AVENUE                                     ","10017","2128674955","03","2013-06-06 00:00:00","U","04L","12","A","2013-06-06 00:00:00","2013-09-13 01:01:06.177000000"
"40368725","CAFE RIAZOR","1","245","WEST 16 STREET","10011","2127272132","77","2013-05-31 00:00:00","U","02G","23","B","2013-05-31 00:00:00","2013-09-13 01:01:06.177000000"
"40368725","CAFE RIAZOR","1","245","WEST 16 STREET","10011","2127272132","77","2013-05-31 00:00:00","U","04H","23","B","2013-05-31 00:00:00","2013-09-13 01:01:06.177000000"
"40368725","CAFE RIAZOR","1","245","WEST 16 STREET","10011","2127272132","77","2013-05-31 00:00:00","U","06E","23","B","2013-05-31 00:00:00","2013-09-13 01:01:06.177000000"
"40369857","CAPTAIN'S KETCH","1","70","PINE STREET","10270","2124221965","03","2013-06-25 00:00:00","U","04N","14","B","2013-06-25 00:00:00","2013-09-13 01:01:06.177000000"
"40369895","PIPERS KILT","2","170","WEST 231 STREET","10463","3476207880","03","2013-05-21 00:00:00","U","04L","19","B","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40370781","MCDONALD'S","4","160-11","WILLETS POINT BOULEVARD","11357","7187466063","39","2013-04-30 00:00:00","D","10F","2","A","2013-04-30 00:00:00","2013-09-13 01:01:06.177000000"
"40370910","PERKINS FAMILY RESTAURANT & BAKERY","5","1745","FOREST AVENUE","10303","7187208888","03","2012-12-07 00:00:00","D","02G","12","A","2012-12-07 00:00:00","2013-09-13 01:01:06.177000000"
"40368526","FROST RESTAURANT","3","193","FROST STREET","11211","7183893347","48","2013-07-31 00:00:00","U","04N","6","A","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40368752","RAOULS","1","180","PRINCE STREET","10012","2129663518","35","2013-08-13 00:00:00","D","10B","3","A","2013-08-13 00:00:00","2013-09-13 01:01:06.177000000"
"40368581","MARIES CRISIS CAFE","1","59","GROVE STREET","10014","2122439323","03","2013-07-30 00:00:00","U","08A","23","B","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40368617","BOOTS & SADDLE BAR","1","76","CHRISTOPHER STREET","10014","2126331986","03","2012-08-02 00:00:00","D","04A","13","A","2012-08-02 00:00:00","2013-09-13 01:01:06.177000000"
"40368809","P.J.' S","4","189-25","UNION TURNPIKE","11366","3472683989","03","2013-07-24 00:00:00","D","04L","11","A","2013-07-24 00:00:00","2013-09-13 01:01:06.177000000"
"40368824","DOUBLES CLUB","1","783","5 AVENUE","10022","2127519595","03","2013-07-03 00:00:00","D","08A","12","A","2013-07-03 00:00:00","2013-09-13 01:01:06.177000000"
"40369940","THE NEW AMITY RESTAURANT","1","1134","MADISON AVENUE","10028","2128613255","03","2013-09-04 00:00:00","U","04L","18","Z","2013-09-04 00:00:00","2013-09-13 01:01:06.177000000"
"40375839","COZY SOUP & BURGER","1","739","BROADWAY","10003","2124775566","03","2013-01-10 00:00:00","D","10F","9","A","2013-01-10 00:00:00","2013-09-13 01:01:06.177000000"
"40371177","INTERCONTINENTAL HOTEL BANQUET KITCHEN","1","111","EAST 48 STREET","10017","2129063134","03","2013-06-03 00:00:00","D","10H","9","A","2013-06-03 00:00:00","2013-09-13 01:01:06.177000000"
"40371281","COLISEUM BAR RESTAURANT","1","312       ","WEST   58 STREET                                  ","10019","2129773523","03","2013-04-17 00:00:00","D","04L","11","A","2013-04-17 00:00:00","2013-09-13 01:01:06.177000000"
"40371419","KOSHER DELIGHT","3","1223","AVENUE J","11230","7183776873","50","2013-04-24 00:00:00","D","10D","12","A","2013-04-24 00:00:00","2013-09-13 01:01:06.177000000"
"40371454","WEST BANK CAFE","1","407       ","WEST   42 STREET                                  ","10036","2126956909","03","2013-04-25 00:00:00","D","06D","10","A","2013-04-25 00:00:00","2013-09-13 01:01:06.177000000"
"40370011","THE ORIENT RESTAURANT","2","3746","BOSTON ROAD","10469","7187986666","20","2013-04-10 00:00:00","U","04L","21","B","2013-04-10 00:00:00","2013-09-13 01:01:06.177000000"
"40370011","THE ORIENT RESTAURANT","2","3746","BOSTON ROAD","10469","7187986666","20","2013-04-10 00:00:00","U","10F","21","B","2013-04-10 00:00:00","2013-09-13 01:01:06.177000000"
"40370167","BURGER KING","4","222-10","NORTHERN BOULEVARD","11361","7182251695","39","2013-07-22 00:00:00","D","10B","11","A","2013-07-22 00:00:00","2013-09-13 01:01:06.177000000"
"40370236","DIVINO RISTORANTE","1","1556","2 AVENUE","10028","2128611096","48","2012-12-18 00:00:00","U","02G","27","B","2012-12-18 00:00:00","2013-09-13 01:01:06.177000000"
"40370342","GREENPOINT TAVERN","3","188","BEDFORD AVENUE","11249","7183849539","03","2013-03-21 00:00:00","D","04H","12","A","2013-03-21 00:00:00","2013-09-13 01:01:06.177000000"
"40368763","THE BROOK","1","111","EAST 54 STREET","10022","2127537020","03","2013-05-16 00:00:00","U","04H","15","A","2013-05-16 00:00:00","2013-09-13 01:01:06.177000000"
"40368801","MARBELLA RESTAURANT","4","220-33","NORTHERN BOULEVARD","11361","7184230100","53","2013-08-15 00:00:00","U","06C","25","B","2013-08-15 00:00:00","2013-09-13 01:01:06.177000000"
"40368824","DOUBLES CLUB","1","783","5 AVENUE","10022","2127519595","03","2013-07-03 00:00:00","D","04N","12","A","2013-07-03 00:00:00","2013-09-13 01:01:06.177000000"
"40368824","DOUBLES CLUB","1","783","5 AVENUE","10022","2127519595","03","2013-07-03 00:00:00","D","10F","12","A","2013-07-03 00:00:00","2013-09-13 01:01:06.177000000"
"40369010","EL RINCON CRIOLLO RESTAURANT","4","40-09","JUNCTION BOULEVARD","11368","7184580236","53","2013-05-06 00:00:00","D","10F","10","A","2013-05-06 00:00:00","2013-09-13 01:01:06.177000000"
"40369016","VIAND COFFEE SHOP","1","673       ","MADISON AVENUE                                    ","10065","2127516622","38","2013-04-17 00:00:00","D","06D","12","A","2013-04-17 00:00:00","2013-09-13 01:01:06.177000000"
"40369010","EL RINCON CRIOLLO RESTAURANT","4","40-09","JUNCTION BOULEVARD","11368","7184580236","53","2013-05-06 00:00:00","D","06C","10","A","2013-05-06 00:00:00","2013-09-13 01:01:06.177000000"
"40369012","VALENTINO'S PIZZA","4","71-47","KISSENA BOULEVARD","11367","7185916464","63","2013-04-16 00:00:00","D","10B","7","A","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369017","PALM TOO","1","840","2 AVENUE","10017","2126975198","03","2013-03-27 00:00:00","D","10F","5","A","2013-03-27 00:00:00","2013-09-13 01:01:06.177000000"
"40369051","STEVE'S COFFEE SHOP","4","4034 16","2ND ST","11358","7184456691","14","2013-04-16 00:00:00","D","06C","10","A","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369097","NADA-SUSHI","1","135","EAST   50 STREET","10022","2128382537","49","2013-02-27 00:00:00","D","08A","11","A","2013-02-27 00:00:00","2013-09-13 01:01:06.177000000"
"40369213","WHITESTONE LANES","4","30-05","WHITESTONE EXPRESSWAY","11354","7183536300","03","2013-06-08 00:00:00","U","06D","13","A","2013-06-08 00:00:00","2013-09-13 01:01:06.177000000"
"40369213","WHITESTONE LANES","4","30-05","WHITESTONE EXPRESSWAY","11354","7183536300","03","2013-06-08 00:00:00","U","10H","13","A","2013-06-08 00:00:00","2013-09-13 01:01:06.177000000"
"40369262","JOHN'S PIZZERIA","4","8502","GRAND AVENUE","11373","7184577561","62","2012-09-12 00:00:00","D","04L","9","A","2012-09-12 00:00:00","2013-09-13 01:01:06.177000000"
"40371529","MCDONALD'S","5","2154","HYLAN BOULEVARD","10306","7189791524","39","2012-12-03 00:00:00","D","02G","9","A","2012-12-03 00:00:00","2013-09-13 01:01:06.177000000"
"40371588","THE FOUR SEASONS","1","99        ","EAST   52 STREET                                  ","10022","2127549494","03","2013-08-12 00:00:00","U","02G","21","Z","2013-08-12 00:00:00","2013-09-13 01:01:06.177000000"
"40371684","DAIRY LUNCHEONETTE","3","4801","16 AVENUE","11204","7188518696","50","2013-05-23 00:00:00","D","06E","5","A","2013-05-23 00:00:00","2013-09-13 01:01:06.177000000"
"40371807","AUNT BELLA'S REST OF LITTLE NECK","4","46-19","MARATHON PARKWAY","11362","7182254700","48","2013-02-07 00:00:00","D","06D","10","A","2013-02-07 00:00:00","2013-09-13 01:01:06.177000000"
"40370409","HUDSON'S","2","3713","RIVERDALE AVENUE","10463","7185485117","03","2013-02-12 00:00:00","D","04L","12","A","2013-02-12 00:00:00","2013-09-13 01:01:06.177000000"
"40370452","SLY FOX INN","4","177-23","UNION TURNPIKE","11366","7189698169","03","2013-08-22 00:00:00","U","04H","20","Z","2013-08-22 00:00:00","2013-09-13 01:01:06.177000000"
"40370497","CUCINA VIVOLO","1","138-140   ","EAST   74 STREET                                  ","10021","2127174700","48","2013-04-12 00:00:00","D","09C","13","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40370497","CUCINA VIVOLO","1","138-140   ","EAST   74 STREET                                  ","10021","2127174700","48","2013-04-12 00:00:00","D","10F","13","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40376031","CANDLE BAR","1","309","AMSTERDAM AVENUE","10023","2127990062","03","2013-04-02 00:00:00","D","10A","9","A","2013-04-02 00:00:00","2013-09-13 01:01:06.177000000"
"40376039","TEVERE 84","1","155","EAST   84 STREET","10028","2127440210","50","2013-05-22 00:00:00","D","06F","10","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369051","STEVE'S COFFEE SHOP","4","4034 16","2ND ST","11358","7184456691","14","2013-04-16 00:00:00","D","10F","10","A","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369158","JODY'S CLUB","5","372","FOREST AVENUE","10301","7187276338","03","2013-02-14 00:00:00","D","06C","11","A","2013-02-14 00:00:00","2013-09-13 01:01:06.177000000"
"40369158","JODY'S CLUB","5","372","FOREST AVENUE","10301","7187276338","03","2013-02-14 00:00:00","D","10B","11","A","2013-02-14 00:00:00","2013-09-13 01:01:06.177000000"
"40369087","BLUE BAY RESTAURANT","2","3533","JOHNSON AVENUE","10463","7188846476","03","2013-09-09 00:00:00","D","02G","12","A","2013-09-09 00:00:00","2013-09-13 01:01:06.177000000"
"40369139","PERGOLA DES ARTISTES","1","252       ","WEST   46 STREET                                  ","10036","2123027500","35","2013-02-22 00:00:00","D","08C","2","A","2013-02-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369299","SEASHORE RESTAURANT","2","591","CITY ISLAND AVE","10464","7188850300","72","2013-04-16 00:00:00","F","06A","22","B","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","02A","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","06B","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369482","PIZZA SHOP","3","1366","PENNSYLVANIA AVENUE","11239","7186428253","62","2013-05-21 00:00:00","U","06A","18","B","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40378272","MARY ANN'S","1","116","8 AVENUE","10011","2126330877","55","2012-10-03 00:00:00","U","04L","27","B","2012-10-03 00:00:00","2013-09-13 01:01:06.177000000"
"40370766","SMITH & WOLLENSKY","1","201","EAST 49 STREET","10017","2127531530","03","2012-09-06 00:00:00","D","10B","9","A","2012-09-06 00:00:00","2013-09-13 01:01:06.177000000"
"40370916","BURGER KING","4","258-10","HILLSIDE AVENUE","11004","7183476880","39","2012-12-29 00:00:00","D","10F","10","A","2012-12-29 00:00:00","2013-09-13 01:01:06.177000000"
"40371988","NORTH SHORE DINER","4","196 52","NORTHERN BLVD","11358","7182258000","03","2013-04-24 00:00:00","F","02G","42","C","2013-04-24 00:00:00","2013-09-13 01:01:06.177000000"
"40372258","WATER FRONT CRAB HOUSE","4","2-03","BORDEN AVENUE","11101","7187294862","03","2013-05-15 00:00:00","D","10B","8","A","2013-05-15 00:00:00","2013-09-13 01:01:06.177000000"
"40372262","LA RIPAILLE RESTAURANT","1","605","HUDSON STREET","10014","2122554406","35","2013-05-20 00:00:00","D","08A","13","A","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40372357","MARINA CAFE","5","154","MANSION AVE","10308","7189673077","48","2013-06-27 00:00:00","B","","","A","2013-06-27 00:00:00","2013-09-13 01:01:06.177000000"
"40376290","KING'S ARMS RESTAURANT","5","500","FOREST AVENUE","10310","7184480326","03","2013-07-05 00:00:00","D","10F","5","A","2013-07-05 00:00:00","2013-09-13 01:01:06.177000000"
"40376583","WAR MEMORIAL ICE SKATING RINK","5","WAR","MEMORIAL ICE SKATING","10314","9179214213","03","2012-02-18 00:00:00","D","06D","8","A","2012-02-18 00:00:00","2013-09-13 01:01:06.177000000"
"40376635","TRIPOLI RESTAURANT","3","156","ATLANTIC AVENUE","11201","7185965800","54","2013-08-22 00:00:00","U","06C","24","Z","2013-08-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369287","TWO STEPS DOWN","3","240       ","DE KALB AVENUE                                    ","11205","7183992020","03","2013-02-22 00:00:00","D","08A","12","A","2013-02-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369299","SEASHORE RESTAURANT","2","591","CITY ISLAND AVE","10464","7188850300","72","2013-04-16 00:00:00","F","04K","22","B","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369311","COZY CABIN","4","92-03","ASTORIA BOULEVARD","11369","3476004363","03","2013-06-28 00:00:00","D","05D","12","A","2013-06-28 00:00:00","2013-09-13 01:01:06.177000000"
"40369400","WHITE HORSE TAVERN","1","25","BRIDGE STREET","10004","2126689046","03","2013-03-22 00:00:00","U","06C","15","B","2013-03-22 00:00:00","2013-09-13 01:01:06.177000000"
"40370939","MANDUCATIS","4","13-27","JACKSON AVENUE","11101","7187294602","48","2012-09-14 00:00:00","D","06C","12","A","2012-09-14 00:00:00","2013-09-13 01:01:06.177000000"
"40371177","INTERCONTINENTAL HOTEL BANQUET KITCHEN","1","111","EAST 48 STREET","10017","2129063134","03","2013-06-03 00:00:00","D","10F","9","A","2013-06-03 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","10F","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369482","PIZZA SHOP","3","1366","PENNSYLVANIA AVENUE","11239","7186428253","62","2013-05-21 00:00:00","U","04L","18","B","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40378585","MIKE'S PUB","4","79-19","JAMAICA AVENUE","11421","7182969682","03","2013-01-31 00:00:00","D","10B","13","A","2013-01-31 00:00:00","2013-09-13 01:01:06.177000000"
"40378822","UNION HALL","5","502","HENDERSON AVE","10310","7184422133","03","2013-01-22 00:00:00","U","06D","20","B","2013-01-22 00:00:00","2013-09-13 01:01:06.177000000"
"40378970","CAESAR'S PALACE","1","493","AMSTERDAM AVENUE","10024","2127247886","62","2013-03-11 00:00:00","D","06D","12","A","2013-03-11 00:00:00","2013-09-13 01:01:06.177000000"
"40372426","DAZIES RESTAURANT","4","39-41","QUEENS BOULEVARD","11104","7187867013","48","2013-04-18 00:00:00","F","02G","27","B","2013-04-18 00:00:00","2013-09-13 01:01:06.177000000"
"40372466","MURALS ON 54/RANDOLPHS'S","1","65        ","WEST   54 STREET                                  ","10019","2123147747","03","2013-04-08 00:00:00","U","06C","25","B","2013-04-08 00:00:00","2013-09-13 01:01:06.177000000"
"40372471","BRUNO BAKERY","1","506","LA GUARDIA PLACE","10012","2129825851","08","2013-07-26 00:00:00","D","06D","12","A","2013-07-26 00:00:00","2013-09-13 01:01:06.177000000"
"40372471","BRUNO BAKERY","1","506","LA GUARDIA PLACE","10012","2129825851","08","2013-07-26 00:00:00","D","09C","12","A","2013-07-26 00:00:00","2013-09-13 01:01:06.177000000"
"40369535","MCDONALD'S","3","395","FLATBUSH AVENUE EXTENSION","11201","7185224988","39","2013-04-04 00:00:00","D","10F","7","A","2013-04-04 00:00:00","2013-09-13 01:01:06.177000000"
"40369641","JOHNNY'S REEF RESTAURANT","2","2","CITY ISLAND AVE","10464","7188852086","72","2013-06-24 00:00:00","U","06A","10","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40369667","WHITE CASTLE","3","846","EMPIRE BOULEVARD","11213","7187563377","39","2013-03-01 00:00:00","D","10F","12","A","2013-03-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369669","WHITE CASTLE","2","2701","BOSTON POST ROAD","10467","7182314978","39","2013-01-02 00:00:00","D","09C","12","A","2013-01-02 00:00:00","2013-09-13 01:01:06.177000000"
"40369676","WHITE CASTLE","3","42-02     ","FT HAMILTON PARKWAY                               ","11219","7184387550","39","2012-12-31 00:00:00","D","06D","7","A","2012-12-31 00:00:00","2013-09-13 01:01:06.177000000"
"40369724","MCDONALD'S","4","106-15","71 AVENUE","11375","7187938181","39","2013-07-29 00:00:00","F","04M","28","C","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40371494","DUKE'S RESTAURANT","4","79-00","QUEENS BOULEVARD","11373","7184768186","03","2013-04-29 00:00:00","U","10F","18","B","2013-04-29 00:00:00","2013-09-13 01:01:06.177000000"
"40371614","LA BARAKA RESTAURANT","4","255-09","NORTHERN BOULEVARD","11362","7184281461","35","2013-06-28 00:00:00","D","02G","13","A","2013-06-28 00:00:00","2013-09-13 01:01:06.177000000"
"40371614","LA BARAKA RESTAURANT","4","255-09","NORTHERN BOULEVARD","11362","7184281461","35","2013-06-28 00:00:00","D","09B","13","A","2013-06-28 00:00:00","2013-09-13 01:01:06.177000000"
"40371718","ZAFI'S LUNCHEONETTE","1","500","GRAND STREET","10002","2125332415","03","2013-03-13 00:00:00","D","02G","8","A","2013-03-13 00:00:00","2013-09-13 01:01:06.177000000"
"40371805","TY'S","1","114","CHRISTOPHER STREET","10014","2127419641","03","2013-06-20 00:00:00","D","10H","12","A","2013-06-20 00:00:00","2013-09-13 01:01:06.177000000"
"40371906","MARINER INN","3","3501","AVENUE S","11234","7183768058","03","2013-03-08 00:00:00","D","06F","12","A","2013-03-08 00:00:00","2013-09-13 01:01:06.177000000"
"40371941","B T G. ENTERPRISES","3","5505","CHURCH AVENUE","11203","7189287181","17","2013-06-24 00:00:00","D","04L","10","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40376882","WENDY'S BAR","3","123","GREENPOINT AVENUE","11222","7183895607","03","2012-09-22 00:00:00","D","04H","10","A","2012-09-22 00:00:00","2013-09-13 01:01:06.177000000"
"40377111","AMSTERDAM RESTAURANT & TAPAS LOUNGE","1","1207","AMSTERDAM AVENUE","10027","2126626330","03","2013-03-11 00:00:00","D","10F","11","A","2013-03-11 00:00:00","2013-09-13 01:01:06.177000000"
"40369495","DAN TEMPURA","1","2018","BROADWAY","10023","2128775255","49","2013-08-01 00:00:00","U","04L","12","A","2013-08-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369641","JOHNNY'S REEF RESTAURANT","2","2","CITY ISLAND AVE","10464","7188852086","72","2013-06-24 00:00:00","U","06C","10","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40372618","BURGER KING","4","154-05","ROCKAWAY BOULEVARD","11434","7185275044","39","2013-05-01 00:00:00","U","10B","19","B","2013-05-01 00:00:00","2013-09-13 01:01:06.177000000"
"40372694","CLINTON RESTAURANT","4","917","CLINTONVILLE STREET","11357","7187464800","48","2013-05-21 00:00:00","D","10F","12","A","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40372787","SHABU-SHABU 70 RESTAURANT","1","314       ","EAST   70 STREET                                  ","10021","2128615635","49","2013-07-02 00:00:00","U","06C","19","B","2013-07-02 00:00:00","2013-09-13 01:01:06.177000000"
"40372787","SHABU-SHABU 70 RESTAURANT","1","314       ","EAST   70 STREET                                  ","10021","2128615635","49","2013-07-02 00:00:00","U","10F","19","B","2013-07-02 00:00:00","2013-09-13 01:01:06.177000000"
"40372831","CHEN'S CHINESE","5","1434D","RICHMOND ROAD","10304","7189795170","20","2012-10-12 00:00:00","D","10F","11","A","2012-10-12 00:00:00","2013-09-13 01:01:06.177000000"
"40379304","GOTHAM BAR & GRILL","1","12","EAST   12 STREET","10003","2126204228","03","2013-07-01 00:00:00","D","10F","8","A","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40379355","MCALEER'S PUB","1","425","AMSTERDAM AVENUE","10024","2123627867","47","2013-07-10 00:00:00","D","10F","9","A","2013-07-10 00:00:00","2013-09-13 01:01:06.177000000"
"40371988","NORTH SHORE DINER","4","196 52","NORTHERN BLVD","11358","7182258000","03","2013-04-24 00:00:00","F","06F","42","C","2013-04-24 00:00:00","2013-09-13 01:01:06.177000000"
"40372016","EXCLUSIVE CATERING","5","275","MARTLING AVE","10314","7184428222","03","2013-01-16 00:00:00","D","10B","13","A","2013-01-16 00:00:00","2013-09-13 01:01:06.177000000"
"40372112","GREEN HOUSE CAFE","3","7717      ","THIRD AVENUE                                      ","11209","7188338200","03","2013-05-03 00:00:00","U","08A","14","B","2013-05-03 00:00:00","2013-09-13 01:01:06.177000000"
"40372258","WATER FRONT CRAB HOUSE","4","2-03","BORDEN AVENUE","11101","7187294862","03","2013-05-15 00:00:00","D","06C","8","A","2013-05-15 00:00:00","2013-09-13 01:01:06.177000000"
"40372262","LA RIPAILLE RESTAURANT","1","605","HUDSON STREET","10014","2122554406","35","2013-05-20 00:00:00","D","09B","13","A","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40372999","CASA PEPE","3","114","BAYRIDGE AVENUE","11220","7188338865","55","2013-02-21 00:00:00","D","02G","12","A","2013-02-21 00:00:00","2013-09-13 01:01:06.177000000"
"40373046","FAGIOLINI","1","120","EAST   40 STREET","10016","2122820310","48","2013-05-16 00:00:00","D","06D","12","A","2013-05-16 00:00:00","2013-09-13 01:01:06.177000000"
"40377294","MCDONALD'S","4","70-02","COPPER AVENUE","11385","7184970722","39","2013-08-07 00:00:00","D","02G","11","A","2013-08-07 00:00:00","2013-09-13 01:01:06.177000000"
"40369716","FERDINANDO'S RESTAURANT","3","151","UNION STREET","11231","7188551545","48","2013-04-23 00:00:00","D","10F","12","A","2013-04-23 00:00:00","2013-09-13 01:01:06.177000000"
"40369753","VIAND CAFE","1","1011      ","MADISON AVENUE                                    ","10075","2122498250","03","2013-04-19 00:00:00","U","03C","0","A","2013-04-19 00:00:00","2013-09-13 01:01:06.177000000"
"40369810","PETE'S TAVERN","1","129","EAST   18 STREET","10003","2124737676","03","2013-04-12 00:00:00","D","09B","10","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40369878","VILLA MOSCONI RESTAURANT","1","69","MACDOUGAL STREET","10012","2126730390","48","2013-06-06 00:00:00","U","04L","14","B","2013-06-06 00:00:00","2013-09-13 01:01:06.177000000"
"40373370","BRIDGE CAFE","1","279","WATER STREET","10038","2122273344","03","2012-03-21 00:00:00","U","03B","17","B","2012-03-21 00:00:00","2013-09-13 01:01:06.177000000"
"40373462","VILLA BERULIA","1","107","EAST 34 STREET","10016","2126891970","48","2013-08-28 00:00:00","D","10B","12","A","2013-08-28 00:00:00","2013-09-13 01:01:06.177000000"
"40379746","RESTUARANT NIPPON","1","155       ","EAST   52 STREET                                  ","10022","2126885941","49","2013-05-29 00:00:00","U","02G","7","A","2013-05-29 00:00:00","2013-09-13 01:01:06.177000000"
"40380044","REX MANOR","3","1100","60 STREET","11219","7188543232","03","2013-06-26 00:00:00","D","10F","12","A","2013-06-26 00:00:00","2013-09-13 01:01:06.177000000"
"40369954","VOLARE RESTAURANT","1","147       ","WEST FOURTH STREET                                ","10012","2127772849","48","2013-05-20 00:00:00","U","04L","22","B","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40372426","DAZIES RESTAURANT","4","39-41","QUEENS BOULEVARD","11104","7187867013","48","2013-04-18 00:00:00","F","04L","27","B","2013-04-18 00:00:00","2013-09-13 01:01:06.177000000"
"40372426","DAZIES RESTAURANT","4","39-41","QUEENS BOULEVARD","11104","7187867013","48","2013-04-18 00:00:00","F","06F","27","B","2013-04-18 00:00:00","2013-09-13 01:01:06.177000000"
"40372523","CARUSO PIZZA #2","1","1         ","PENN PLAZA                                        ","10119","2126300321","62","2012-10-01 00:00:00","D","02B","10","A","2012-10-01 00:00:00","2013-09-13 01:01:06.177000000"
"40373599","OLYMPIC RESTAURANT","1","115","DELANCEY STREET","10002","2124208153","03","2013-06-14 00:00:00","F","10D","43","C","2013-06-14 00:00:00","2013-09-13 01:01:06.177000000"
"40373888","IL MULINO","1","86","WEST 3 STREET","10012","2126733783","48","2013-02-28 00:00:00","D","10F","3","A","2013-02-28 00:00:00","2013-09-13 01:01:06.177000000"
